title,tag_1,tag_2,tag_3,tag_4,tag_5,tag_6,tag_7,tag_8,tag_9
B751025206PH04PHOT68_bureauJMT_02_1_9_026,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.5 Décor sculpté,3.1 Décor figuratif,3.3. Décor animalier,,,
B751025206PH04PHOT68_bureauJMT_02_1_9_027,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,3.2 Décor ornemental et à croix,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_9_028,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_9_029,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.4.4 Fenêtre,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,
B751025206PH04PHOT68_bureauJMT_02_1_9_030,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.4.4 Fenêtre,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,
B751025206PH04PHOT68_bureauJMT_02_1_9_031,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.5 Décor sculpté,3.1 Décor figuratif,3.2 Décor ornemental et à croix,,,
B751025206PH04PHOT68_bureauJMT_02_1_9_032,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_9_033,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_9_034,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_9_035,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.5 Décor sculpté,3.1 Décor figuratif,3.2 Décor ornemental et à croix,3.3. Décor animalier,,
B751025206PH04PHOT68_bureauJMT_02_1_9_036,1.1. Photographie,2.1. Architecture,2.1.6 Décor peint,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_9_037,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_9_038,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_9_039,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_9_040,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_9_041,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.4.4 Fenêtre,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,
B751025206PH04PHOT68_bureauJMT_02_1_9_042,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.4 Paysage,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_1_001,1.4. Matériel de conditionnement,,,,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_1_002,1.4. Matériel de conditionnement,,,,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_1_003,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_1_004,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_1_005,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.4.4 Fenêtre,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,
B751025206PH04PHOT68_bureauJMT_02_2_1_006,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.4.4 Fenêtre,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,
B751025206PH04PHOT68_bureauJMT_02_2_1_007,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_1_008,1.1. Photographie,2.1. Architecture,2.1.2.1 Pierre tombale,2.1.5 Décor sculpté,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_bureauJMT_02_2_1_009,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_1_010,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_1_011,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.4.4 Fenêtre,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,
B751025206PH04PHOT68_bureauJMT_02_2_1_012,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_1_013,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_2_001,1.4. Matériel de conditionnement,,,,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_2_002,1.4. Matériel de conditionnement,,,,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_2_003,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_2_004,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.4.6 Portail,,,,
B751025206PH04PHOT68_bureauJMT_02_2_2_005,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_2_006,1.1. Photographie,2.1. Architecture,2.1.4.2 Chapiteau,2.1.4bis Elément architectural inséré,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,
B751025206PH04PHOT68_bureauJMT_02_2_2_007,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_2_008,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.4.4 Fenêtre,,,,
B751025206PH04PHOT68_bureauJMT_02_2_2_009,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_2_010,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_2_011,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_2_012,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.4 Paysage,,,,
B751025206PH04PHOT68_bureauJMT_02_2_2_013,1.2 Reproduction de plan architectural,2.1.1 Edifice,2.1.1.1 Eglise,,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_2_014,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_2_015,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,,
B751025206PH04PHOT68_bureauJMT_02_2_2_016,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.4.4 Fenêtre,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,
B751025206PH04PHOT68_bureauJMT_02_2_2_017,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_2_018,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,,
B751025206PH04PHOT68_bureauJMT_02_2_2_019,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_2_020,1.2 Reproduction de plan architectural,2.1.1 Edifice,2.1.1.1 Eglise,,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_2_021,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.4 Paysage,,,,
B751025206PH04PHOT68_bureauJMT_02_2_2_022,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.4.4 Fenêtre,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,
B751025206PH04PHOT68_bureauJMT_02_2_2_023,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_001,1.4. Matériel de conditionnement,,,,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_002,1.4. Matériel de conditionnement,,,,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_003,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.4 Paysage,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_004,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_005,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_006,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.4.7 Niche,3.2 Décor ornemental et à croix,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_007,1.1. Photographie,2.1. Architecture,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_008,1.1. Photographie,2.1. Architecture,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_009,1.1. Photographie,2.1. Architecture,2.1.4.4 Fenêtre,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_010,1.1. Photographie,2.1. Architecture,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_011,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_012,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.4 Paysage,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_013,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_014,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.4 Paysage,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_015,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_016,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_017,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.4.4 Fenêtre,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,
B751025206PH04PHOT68_bureauJMT_02_2_3_018,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_019,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_020,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.4.4 Fenêtre,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_021,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_022,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_023,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.4.6 Portail,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_024,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_025,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_026,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.4.1 Base,2.1.4bis Elément architectural inséré,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,
B751025206PH04PHOT68_bureauJMT_02_2_3_027,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.4.1 Base,2.1.4bis Elément architectural inséré,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,
B751025206PH04PHOT68_bureauJMT_02_2_3_028,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.4.6 Portail,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_029,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_030,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_031,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_032,1.1. Photographie,2.1. Architecture,2.1.6 Décor peint,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_033,1.1. Photographie,2.1. Architecture,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_034,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.4.7 Niche,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,
B751025206PH04PHOT68_bureauJMT_02_2_3_035,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_036,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_037,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_038,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_039,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.4.4 Fenêtre,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_040,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_041,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_042,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_043,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_044,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.4.4 Fenêtre,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_045,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.4bis Elément architectural inséré,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,
B751025206PH04PHOT68_bureauJMT_02_2_3_046,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_047,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.4bis Elément architectural inséré,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_048,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_049,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_050,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.4bis Elément architectural inséré,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,
B751025206PH04PHOT68_bureauJMT_02_2_3_051,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.4bis Elément architectural inséré,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,
B751025206PH04PHOT68_bureauJMT_02_2_3_052,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.4bis Elément architectural inséré,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,
B751025206PH04PHOT68_bureauJMT_02_2_3_053,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.4bis Elément architectural inséré,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,
B751025206PH04PHOT68_bureauJMT_02_2_3_054,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_055,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.4bis Elément architectural inséré,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,
B751025206PH04PHOT68_bureauJMT_02_2_3_056,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.4bis Elément architectural inséré,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,
B751025206PH04PHOT68_bureauJMT_02_2_3_057,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.4bis Elément architectural inséré,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,
B751025206PH04PHOT68_bureauJMT_02_2_3_058,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.4.7 Niche,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_059,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.4.4 Fenêtre,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,
B751025206PH04PHOT68_bureauJMT_02_2_3_060,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_061,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_062,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.4bis Elément architectural inséré,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_063,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.4bis Elément architectural inséré,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_064,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_065,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.4.4 Fenêtre,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,
B751025206PH04PHOT68_bureauJMT_02_2_3_066,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.4.4 Fenêtre,2.1.4.6 Portail,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_067,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.4.4 Fenêtre,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_068,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_069,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.4.6 Portail,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_070,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_071,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_072,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_073,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_074,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_075,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_076,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_077,1.1. Photographie,2.4 Paysage,,,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_078,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.4 Paysage,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_079,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_080,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_081,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_082,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_083,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_084,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_085,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_086,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_2_3_087,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.4 Paysage,,,
B751025206PH04PHOT68_salon_12_2_001,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_002,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,3.2 Décor ornemental et à croix,,,,,
B751025206PH04PHOT68_salon_12_2_003,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_004,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_005,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_006,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_007,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_008,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_009,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_010,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_011,1.1. Photographie,2.1.5 Décor sculpté,3.3. Décor animalier,,,,,,
B751025206PH04PHOT68_salon_12_2_012,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_013,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_014,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_015,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_016,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_017,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_018,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_019,1.1. Photographie,2.2.1 Manuscrit,3.2 Décor ornemental et à croix,,,,,,
B751025206PH04PHOT68_salon_12_2_020,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_021,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,3.2 Décor ornemental et à croix,,,,,
B751025206PH04PHOT68_salon_12_2_022,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,3.3. Décor animalier,,,,,
B751025206PH04PHOT68_salon_12_2_023,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_12_2_024,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
