title,image_url,clustering_id,tag_1,tag_2,tag_3,tag_4,tag_5,tag_6,tag_7,tag_8,tag_9
B751025206PH04PHOT68_salon_14_1_27_012,https://bibliotheque-numerique.inha.fr/i/?IIIF=/f5/0e/8e/0c/f50e8e0c-142b-4fd6-addf-fdd22bb3fc45/iiif/1109_doucet_4PHOT68_salon_14_1_27_000012.tif/full/full/0/default.jpg,,1.1. Photographie,2.4 Paysage,,,,,,,
B751025206PH04PHOT68_salon_14_1_27_013,https://bibliotheque-numerique.inha.fr/i/?IIIF=/f5/0e/8e/0c/f50e8e0c-142b-4fd6-addf-fdd22bb3fc45/iiif/1109_doucet_4PHOT68_salon_14_1_27_000013.tif/full/full/0/default.jpg,,1.1. Photographie,2.4 Paysage,,,,,,,
B751025206PH04PHOT68_salon_14_1_27_014,https://bibliotheque-numerique.inha.fr/i/?IIIF=/f5/0e/8e/0c/f50e8e0c-142b-4fd6-addf-fdd22bb3fc45/iiif/1109_doucet_4PHOT68_salon_14_1_27_000014.tif/full/full/0/default.jpg,,1.1. Photographie,2.4 Paysage,,,,,,,
B751025206PH04PHOT68_salon_14_1_27_015,https://bibliotheque-numerique.inha.fr/i/?IIIF=/f5/0e/8e/0c/f50e8e0c-142b-4fd6-addf-fdd22bb3fc45/iiif/1109_doucet_4PHOT68_salon_14_1_27_000015.tif/full/full/0/default.jpg,,1.1. Photographie,2.1.2 Monument mineur et pierres tombales,2.1.2.4 Statue,2.3.1 Portrait,2.4 Paysage,,,,
B751025206PH04PHOT68_salon_14_1_27_016,https://bibliotheque-numerique.inha.fr/i/?IIIF=/f5/0e/8e/0c/f50e8e0c-142b-4fd6-addf-fdd22bb3fc45/iiif/1109_doucet_4PHOT68_salon_14_1_27_000016.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_salon_14_1_27_017,https://bibliotheque-numerique.inha.fr/i/?IIIF=/f5/0e/8e/0c/f50e8e0c-142b-4fd6-addf-fdd22bb3fc45/iiif/1109_doucet_4PHOT68_salon_14_1_27_000017.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_salon_14_1_27_018,https://bibliotheque-numerique.inha.fr/i/?IIIF=/f5/0e/8e/0c/f50e8e0c-142b-4fd6-addf-fdd22bb3fc45/iiif/1109_doucet_4PHOT68_salon_14_1_27_000018.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.2 Monument mineur et pierres tombales,2.1.2.3 Monument à colonne ou à stèle quadrilatérale,,,
B751025206PH04PHOT68_salon_14_1_2_001,https://bibliotheque-numerique.inha.fr/i/?IIIF=/88/df/0c/ef/88df0cef-84ad-4aed-a1f0-4fd940905f5a/iiif/1109_doucet_4PHOT68_salon_14_1_2_000001.tif/full/full/0/default.jpg,,1.4. Matériel de conditionnement,,,,,,,,
B751025206PH04PHOT68_salon_14_1_2_002,https://bibliotheque-numerique.inha.fr/i/?IIIF=/88/df/0c/ef/88df0cef-84ad-4aed-a1f0-4fd940905f5a/iiif/1109_doucet_4PHOT68_salon_14_1_2_000002.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_3_001,https://bibliotheque-numerique.inha.fr/i/?IIIF=/62/ef/97/76/62ef9776-b9ae-49ef-ba5f-8b2cf99abac8/iiif/1109_doucet_4PHOT68_salon_14_1_3_000001.tif/full/full/0/default.jpg,,1.4. Matériel de conditionnement,,,,,,,,
B751025206PH04PHOT68_salon_14_1_3_002,https://bibliotheque-numerique.inha.fr/i/?IIIF=/62/ef/97/76/62ef9776-b9ae-49ef-ba5f-8b2cf99abac8/iiif/1109_doucet_4PHOT68_salon_14_1_3_000002.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_3_003,https://bibliotheque-numerique.inha.fr/i/?IIIF=/62/ef/97/76/62ef9776-b9ae-49ef-ba5f-8b2cf99abac8/iiif/1109_doucet_4PHOT68_salon_14_1_3_000003.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_3_004,https://bibliotheque-numerique.inha.fr/i/?IIIF=/62/ef/97/76/62ef9776-b9ae-49ef-ba5f-8b2cf99abac8/iiif/1109_doucet_4PHOT68_salon_14_1_3_000004.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_3_005,https://bibliotheque-numerique.inha.fr/i/?IIIF=/62/ef/97/76/62ef9776-b9ae-49ef-ba5f-8b2cf99abac8/iiif/1109_doucet_4PHOT68_salon_14_1_3_000005.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_5_001,https://bibliotheque-numerique.inha.fr/i/?IIIF=/e2/a2/29/9a/e2a2299a-08d2-4ead-86e0-3ad19947e858/iiif/1109_doucet_4PHOT68_salon_14_1_5_000001.tif/full/full/0/default.jpg,,1.4. Matériel de conditionnement,,,,,,,,
B751025206PH04PHOT68_salon_14_1_5_002,https://bibliotheque-numerique.inha.fr/i/?IIIF=/e2/a2/29/9a/e2a2299a-08d2-4ead-86e0-3ad19947e858/iiif/1109_doucet_4PHOT68_salon_14_1_5_000002.tif/full/full/0/default.jpg,,1.4. Matériel de conditionnement,,,,,,,,
B751025206PH04PHOT68_salon_14_1_5_003,https://bibliotheque-numerique.inha.fr/i/?IIIF=/e2/a2/29/9a/e2a2299a-08d2-4ead-86e0-3ad19947e858/iiif/1109_doucet_4PHOT68_salon_14_1_5_000003.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,,,,
B751025206PH04PHOT68_salon_14_1_5_004,https://bibliotheque-numerique.inha.fr/i/?IIIF=/e2/a2/29/9a/e2a2299a-08d2-4ead-86e0-3ad19947e858/iiif/1109_doucet_4PHOT68_salon_14_1_5_000004.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_5_005,https://bibliotheque-numerique.inha.fr/i/?IIIF=/e2/a2/29/9a/e2a2299a-08d2-4ead-86e0-3ad19947e858/iiif/1109_doucet_4PHOT68_salon_14_1_5_000005.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_salon_14_1_5_006,https://bibliotheque-numerique.inha.fr/i/?IIIF=/e2/a2/29/9a/e2a2299a-08d2-4ead-86e0-3ad19947e858/iiif/1109_doucet_4PHOT68_salon_14_1_5_000006.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_5_007,https://bibliotheque-numerique.inha.fr/i/?IIIF=/e2/a2/29/9a/e2a2299a-08d2-4ead-86e0-3ad19947e858/iiif/1109_doucet_4PHOT68_salon_14_1_5_000007.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_5_008,https://bibliotheque-numerique.inha.fr/i/?IIIF=/e2/a2/29/9a/e2a2299a-08d2-4ead-86e0-3ad19947e858/iiif/1109_doucet_4PHOT68_salon_14_1_5_000008.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_5_009,https://bibliotheque-numerique.inha.fr/i/?IIIF=/e2/a2/29/9a/e2a2299a-08d2-4ead-86e0-3ad19947e858/iiif/1109_doucet_4PHOT68_salon_14_1_5_000009.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,,,,
B751025206PH04PHOT68_salon_14_1_5_010,https://bibliotheque-numerique.inha.fr/i/?IIIF=/e2/a2/29/9a/e2a2299a-08d2-4ead-86e0-3ad19947e858/iiif/1109_doucet_4PHOT68_salon_14_1_5_000010.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,,,,
B751025206PH04PHOT68_salon_14_1_5_011,https://bibliotheque-numerique.inha.fr/i/?IIIF=/e2/a2/29/9a/e2a2299a-08d2-4ead-86e0-3ad19947e858/iiif/1109_doucet_4PHOT68_salon_14_1_5_000011.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_5_012,https://bibliotheque-numerique.inha.fr/i/?IIIF=/e2/a2/29/9a/e2a2299a-08d2-4ead-86e0-3ad19947e858/iiif/1109_doucet_4PHOT68_salon_14_1_5_000012.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_5_013,https://bibliotheque-numerique.inha.fr/i/?IIIF=/e2/a2/29/9a/e2a2299a-08d2-4ead-86e0-3ad19947e858/iiif/1109_doucet_4PHOT68_salon_14_1_5_000013.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_7_001,https://bibliotheque-numerique.inha.fr/i/?IIIF=/4a/bd/9b/37/4abd9b37-1867-456f-aeb9-5ed39df26199/iiif/1109_doucet_4PHOT68_salon_14_1_7_000001.tif/full/full/0/default.jpg,,1.4. Matériel de conditionnement,,,,,,,,
B751025206PH04PHOT68_salon_14_1_7_002,https://bibliotheque-numerique.inha.fr/i/?IIIF=/4a/bd/9b/37/4abd9b37-1867-456f-aeb9-5ed39df26199/iiif/1109_doucet_4PHOT68_salon_14_1_7_000002.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1.7 Maison et autre bâtiment vernaculaire,2.4 Paysage,,,,,
B751025206PH04PHOT68_salon_14_1_7_003,https://bibliotheque-numerique.inha.fr/i/?IIIF=/4a/bd/9b/37/4abd9b37-1867-456f-aeb9-5ed39df26199/iiif/1109_doucet_4PHOT68_salon_14_1_7_000003.tif/full/full/0/default.jpg,,1.1. Photographie,2.4 Paysage,,,,,,,
B751025206PH04PHOT68_salon_14_1_7_003.jpg,B751025206PH04PHOT68_salon_14_1_7_003.jpg,8.0,,,,,,,,,
B751025206PH04PHOT68_salon_14_1_7_004,https://bibliotheque-numerique.inha.fr/i/?IIIF=/4a/bd/9b/37/4abd9b37-1867-456f-aeb9-5ed39df26199/iiif/1109_doucet_4PHOT68_salon_14_1_7_000004.tif/full/full/0/default.jpg,,1.1. Photographie,2.4 Paysage,,,,,,,
B751025206PH04PHOT68_salon_14_1_7_004.jpg,B751025206PH04PHOT68_salon_14_1_7_004.jpg,8.0,,,,,,,,,
B751025206PH04PHOT68_salon_14_1_7_005,https://bibliotheque-numerique.inha.fr/i/?IIIF=/4a/bd/9b/37/4abd9b37-1867-456f-aeb9-5ed39df26199/iiif/1109_doucet_4PHOT68_salon_14_1_7_000005.tif/full/full/0/default.jpg,,1.1. Photographie,2.3 Personne,2.4 Paysage,,,,,,
B751025206PH04PHOT68_salon_14_1_7_005.jpg,B751025206PH04PHOT68_salon_14_1_7_005.jpg,2.0,,,,,,,,,
B751025206PH04PHOT68_salon_14_1_8_001,https://bibliotheque-numerique.inha.fr/i/?IIIF=/1a/5c/0e/60/1a5c0e60-824d-4afe-857d-482f4d2da41e/iiif/1109_doucet_4PHOT68_salon_14_1_8_000001.tif/full/full/0/default.jpg,,1.4. Matériel de conditionnement,,,,,,,,
B751025206PH04PHOT68_salon_14_1_8_002,https://bibliotheque-numerique.inha.fr/i/?IIIF=/1a/5c/0e/60/1a5c0e60-824d-4afe-857d-482f4d2da41e/iiif/1109_doucet_4PHOT68_salon_14_1_8_000002.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,,,,,
B751025206PH04PHOT68_salon_14_1_8_003,https://bibliotheque-numerique.inha.fr/i/?IIIF=/1a/5c/0e/60/1a5c0e60-824d-4afe-857d-482f4d2da41e/iiif/1109_doucet_4PHOT68_salon_14_1_8_000003.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,2.4 Paysage,,,
B751025206PH04PHOT68_salon_14_1_8_004,https://bibliotheque-numerique.inha.fr/i/?IIIF=/1a/5c/0e/60/1a5c0e60-824d-4afe-857d-482f4d2da41e/iiif/1109_doucet_4PHOT68_salon_14_1_8_000004.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,,,,
B751025206PH04PHOT68_salon_14_1_8_005,https://bibliotheque-numerique.inha.fr/i/?IIIF=/1a/5c/0e/60/1a5c0e60-824d-4afe-857d-482f4d2da41e/iiif/1109_doucet_4PHOT68_salon_14_1_8_000005.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,2.4 Paysage,,,
B751025206PH04PHOT68_salon_14_1_8_006,https://bibliotheque-numerique.inha.fr/i/?IIIF=/1a/5c/0e/60/1a5c0e60-824d-4afe-857d-482f4d2da41e/iiif/1109_doucet_4PHOT68_salon_14_1_8_000006.tif/full/full/0/default.jpg,,1.1. Photographie,2.2. Objet,2.2.2 Icône,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_14_1_8_007,https://bibliotheque-numerique.inha.fr/i/?IIIF=/1a/5c/0e/60/1a5c0e60-824d-4afe-857d-482f4d2da41e/iiif/1109_doucet_4PHOT68_salon_14_1_8_000007.tif/full/full/0/default.jpg,,1.1. Photographie,2.2. Objet,"2.2.3. Croix liturgique (croix d'autel, prealtar cross)",3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_14_1_8_008,https://bibliotheque-numerique.inha.fr/i/?IIIF=/1a/5c/0e/60/1a5c0e60-824d-4afe-857d-482f4d2da41e/iiif/1109_doucet_4PHOT68_salon_14_1_8_000008.tif/full/full/0/default.jpg,,1.1. Photographie,2.2. Objet,"2.2.3. Croix liturgique (croix d'autel, prealtar cross)",3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_14_1_8_009,https://bibliotheque-numerique.inha.fr/i/?IIIF=/1a/5c/0e/60/1a5c0e60-824d-4afe-857d-482f4d2da41e/iiif/1109_doucet_4PHOT68_salon_14_1_8_000009.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,,,,
B751025206PH04PHOT68_salon_14_1_8_010,https://bibliotheque-numerique.inha.fr/i/?IIIF=/1a/5c/0e/60/1a5c0e60-824d-4afe-857d-482f4d2da41e/iiif/1109_doucet_4PHOT68_salon_14_1_8_000010.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,,,,
B751025206PH04PHOT68_salon_14_1_8_011,https://bibliotheque-numerique.inha.fr/i/?IIIF=/1a/5c/0e/60/1a5c0e60-824d-4afe-857d-482f4d2da41e/iiif/1109_doucet_4PHOT68_salon_14_1_8_000011.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,,,,
B751025206PH04PHOT68_salon_14_1_8_012,https://bibliotheque-numerique.inha.fr/i/?IIIF=/1a/5c/0e/60/1a5c0e60-824d-4afe-857d-482f4d2da41e/iiif/1109_doucet_4PHOT68_salon_14_1_8_000012.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,,,,
B751025206PH04PHOT68_salon_14_1_8_013,https://bibliotheque-numerique.inha.fr/i/?IIIF=/1a/5c/0e/60/1a5c0e60-824d-4afe-857d-482f4d2da41e/iiif/1109_doucet_4PHOT68_salon_14_1_8_000013.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,,,,
B751025206PH04PHOT68_salon_14_1_8_014,https://bibliotheque-numerique.inha.fr/i/?IIIF=/1a/5c/0e/60/1a5c0e60-824d-4afe-857d-482f4d2da41e/iiif/1109_doucet_4PHOT68_salon_14_1_8_000014.tif/full/full/0/default.jpg,,1.1. Photographie,2.2. Objet,2.2.2 Icône,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_14_1_8_015,https://bibliotheque-numerique.inha.fr/i/?IIIF=/1a/5c/0e/60/1a5c0e60-824d-4afe-857d-482f4d2da41e/iiif/1109_doucet_4PHOT68_salon_14_1_8_000015.tif/full/full/0/default.jpg,,1.1. Photographie,2.2. Objet,2.2.2 Icône,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_14_1_9_001,https://bibliotheque-numerique.inha.fr/i/?IIIF=/96/35/9a/08/96359a08-3e7f-49c6-bdea-c72c9b4f9b1d/iiif/1109_doucet_4PHOT68_salon_14_1_9_000001.tif/full/full/0/default.jpg,,1.4. Matériel de conditionnement,,,,,,,,
B751025206PH04PHOT68_salon_14_1_9_002,https://bibliotheque-numerique.inha.fr/i/?IIIF=/96/35/9a/08/96359a08-3e7f-49c6-bdea-c72c9b4f9b1d/iiif/1109_doucet_4PHOT68_salon_14_1_9_000002.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,,,,
B751025206PH04PHOT68_salon_14_1_9_003,https://bibliotheque-numerique.inha.fr/i/?IIIF=/96/35/9a/08/96359a08-3e7f-49c6-bdea-c72c9b4f9b1d/iiif/1109_doucet_4PHOT68_salon_14_1_9_000003.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.7 Maison et autre bâtiment vernaculaire,,,,,
B751025206PH04PHOT68_salon_14_1_9_004,https://bibliotheque-numerique.inha.fr/i/?IIIF=/96/35/9a/08/96359a08-3e7f-49c6-bdea-c72c9b4f9b1d/iiif/1109_doucet_4PHOT68_salon_14_1_9_000004.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_9_005,https://bibliotheque-numerique.inha.fr/i/?IIIF=/96/35/9a/08/96359a08-3e7f-49c6-bdea-c72c9b4f9b1d/iiif/1109_doucet_4PHOT68_salon_14_1_9_000005.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_22_001,https://bibliotheque-numerique.inha.fr/i/?IIIF=/ad/60/e7/7b/ad60e77b-82a4-4690-8c47-0d0c291471ba/iiif/1109_doucet_4PHOT68_salon_14_22_000001.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,2.4 Paysage,,,
B751025206PH04PHOT68_salon_14_22_002,https://bibliotheque-numerique.inha.fr/i/?IIIF=/ad/60/e7/7b/ad60e77b-82a4-4690-8c47-0d0c291471ba/iiif/1109_doucet_4PHOT68_salon_14_22_000002.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.7 Maison et autre bâtiment vernaculaire,,,,,
B751025206PH04PHOT68_salon_14_22_003,https://bibliotheque-numerique.inha.fr/i/?IIIF=/ad/60/e7/7b/ad60e77b-82a4-4690-8c47-0d0c291471ba/iiif/1109_doucet_4PHOT68_salon_14_22_000003.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1.7 Maison et autre bâtiment vernaculaire,2.4 Paysage,2.5 Animal,,,,
B751025206PH04PHOT68_salon_14_22_004,https://bibliotheque-numerique.inha.fr/i/?IIIF=/ad/60/e7/7b/ad60e77b-82a4-4690-8c47-0d0c291471ba/iiif/1109_doucet_4PHOT68_salon_14_22_000004.tif/full/full/0/default.jpg,,1.1. Photographie,2.5 Animal,,,,,,,
B751025206PH04PHOT68_salon_14_22_004.jpg,B751025206PH04PHOT68_salon_14_22_004.jpg,3.0,,,,,,,,,
B751025206PH04PHOT68_salon_14_22_005,https://bibliotheque-numerique.inha.fr/i/?IIIF=/ad/60/e7/7b/ad60e77b-82a4-4690-8c47-0d0c291471ba/iiif/1109_doucet_4PHOT68_salon_14_22_000005.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,2.3 Personne,,,,
B751025206PH04PHOT68_salon_14_22_006,https://bibliotheque-numerique.inha.fr/i/?IIIF=/ad/60/e7/7b/ad60e77b-82a4-4690-8c47-0d0c291471ba/iiif/1109_doucet_4PHOT68_salon_14_22_000006.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1.7 Maison et autre bâtiment vernaculaire,2.4 Paysage,,,,,
B751025206PH04PHOT68_salon_14_22_007,https://bibliotheque-numerique.inha.fr/i/?IIIF=/ad/60/e7/7b/ad60e77b-82a4-4690-8c47-0d0c291471ba/iiif/1109_doucet_4PHOT68_salon_14_22_000007.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,2.4 Paysage,,,,
B751025206PH04PHOT68_salon_14_22_008,https://bibliotheque-numerique.inha.fr/i/?IIIF=/ad/60/e7/7b/ad60e77b-82a4-4690-8c47-0d0c291471ba/iiif/1109_doucet_4PHOT68_salon_14_22_000008.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,,,,,
B751025206PH04PHOT68_salon_14_22_009,https://bibliotheque-numerique.inha.fr/i/?IIIF=/ad/60/e7/7b/ad60e77b-82a4-4690-8c47-0d0c291471ba/iiif/1109_doucet_4PHOT68_salon_14_22_000009.tif/full/full/0/default.jpg,,1.1. Photographie,2.3 Personne,2.3.1 Portrait,2.3.2 Scène de vie,2.5 Animal,,,,
B751025206PH04PHOT68_salon_14_22_009.jpg,B751025206PH04PHOT68_salon_14_22_009.jpg,8.0,,,,,,,,,
B751025206PH04PHOT68_salon_14_22_010,https://bibliotheque-numerique.inha.fr/i/?IIIF=/ad/60/e7/7b/ad60e77b-82a4-4690-8c47-0d0c291471ba/iiif/1109_doucet_4PHOT68_salon_14_22_000010.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1.7 Maison et autre bâtiment vernaculaire,2.3 Personne,2.3.2 Scène de vie,2.5 Animal,,,
B751025206PH04PHOT68_salon_14_22_011,https://bibliotheque-numerique.inha.fr/i/?IIIF=/ad/60/e7/7b/ad60e77b-82a4-4690-8c47-0d0c291471ba/iiif/1109_doucet_4PHOT68_salon_14_22_000011.tif/full/full/0/default.jpg,,1.1. Photographie,2.3 Personne,2.3.2 Scène de vie,,,,,,
B751025206PH04PHOT68_salon_14_22_011.jpg,B751025206PH04PHOT68_salon_14_22_011.jpg,6.0,,,,,,,,,
B751025206PH04PHOT68_salon_14_22_012,https://bibliotheque-numerique.inha.fr/i/?IIIF=/ad/60/e7/7b/ad60e77b-82a4-4690-8c47-0d0c291471ba/iiif/1109_doucet_4PHOT68_salon_14_22_000012.tif/full/full/0/default.jpg,,1.1. Photographie,2.3 Personne,2.3.2 Scène de vie,,,,,,
B751025206PH04PHOT68_salon_14_22_012.jpg,B751025206PH04PHOT68_salon_14_22_012.jpg,6.0,,,,,,,,,
B751025206PH04PHOT68_salon_14_22_013,https://bibliotheque-numerique.inha.fr/i/?IIIF=/ad/60/e7/7b/ad60e77b-82a4-4690-8c47-0d0c291471ba/iiif/1109_doucet_4PHOT68_salon_14_22_000013.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1.7 Maison et autre bâtiment vernaculaire,2.4 Paysage,,,,,
B751025206PH04PHOT68_salon_14_22_014,https://bibliotheque-numerique.inha.fr/i/?IIIF=/ad/60/e7/7b/ad60e77b-82a4-4690-8c47-0d0c291471ba/iiif/1109_doucet_4PHOT68_salon_14_22_000014.tif/full/full/0/default.jpg,,1.1. Photographie,2.1.1.7 Maison et autre bâtiment vernaculaire,2.3 Personne,2.3.2 Scène de vie,,,,,
B751025206PH04PHOT68_salon_14_22_015,https://bibliotheque-numerique.inha.fr/i/?IIIF=/ad/60/e7/7b/ad60e77b-82a4-4690-8c47-0d0c291471ba/iiif/1109_doucet_4PHOT68_salon_14_22_000015.tif/full/full/0/default.jpg,,1.1. Photographie,2.1.1.7 Maison et autre bâtiment vernaculaire,2.3 Personne,2.3.2 Scène de vie,,,,,
B751025206PH04PHOT68_salon_14_22_016,https://bibliotheque-numerique.inha.fr/i/?IIIF=/ad/60/e7/7b/ad60e77b-82a4-4690-8c47-0d0c291471ba/iiif/1109_doucet_4PHOT68_salon_14_22_000016.tif/full/full/0/default.jpg,,1.1. Photographie,2.1.1.7 Maison et autre bâtiment vernaculaire,2.3 Personne,2.3.2 Scène de vie,,,,,
B751025206PH04PHOT68_salon_14_22_017,https://bibliotheque-numerique.inha.fr/i/?IIIF=/ad/60/e7/7b/ad60e77b-82a4-4690-8c47-0d0c291471ba/iiif/1109_doucet_4PHOT68_salon_14_22_000017.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1.7 Maison et autre bâtiment vernaculaire,2.4 Paysage,,,,,
